Country,Country_Key,Origin,target_date,y_target,f_AR,f_GRE,Horizon,signal,e0,e1,cw
Eritrea,eritrea,2024-12-01,2025-01-01,5.34565019688552,4.604617220370793,4.855790830993607,1,zgre,0.7410329765147274,0.48985936589191326,0.3722558566035503
Eswatini,eswatini,2024-12-01,2025-01-01,6.645272419555952,4.797951386212303,5.65411263493927,1,zgre,1.8473210333436487,0.9911597846166824,3.1632093654141764
Ethiopia,ethiopia,2024-12-01,2025-01-01,10.924770720732822,9.193678529986848,10.05673528193482,1,zgre,1.731092190745974,0.8680354387980014,2.988061606935441
Gabon,gabon,2024-12-01,2025-01-01,5.318984201672215,6.741683887485336,7.477522453319079,1,zgre,-1.4226996858131207,-2.1585382516468634,-2.0937545928416865
Gambia,gambia,2024-12-01,2025-01-01,8.98930349785798,8.507293605739081,8.000061584546376,1,zgre,0.48200989211889933,0.9892419133116039,-0.4889817036286936
Ghana,ghana,2024-12-01,2025-01-01,8.025449490558522,8.055962655607715,6.763706451740596,1,zgre,-0.030513165049192992,1.2617430388179258,0.07886165366888191
Guinea,guinea,2024-12-01,2025-01-01,9.951133527721028,10.385588619067338,11.051717003713506,1,zgre,-0.4344550913463099,-1.1005834759924777,-0.5788057363996414
Guinea-Bissau,guineabissau,2024-12-01,2025-01-01,8.060086812419845,5.462036467559456,5.371042624768096,1,zgre,2.598050344860389,2.6890441876517492,-0.4728131692885311
Ivory Coast,ivorycoast,2024-12-01,2025-01-01,9.430485508589983,8.712440420427537,9.13870000487784,1,zgre,0.7180450881624463,0.29178550371214307,0.6121472017934113
Kenya,kenya,2024-12-01,2025-01-01,7.765071763684878,7.268649976874695,7.512198774716065,1,zgre,0.496421786810183,0.2528729889688126,0.24180585879977026
Lesotho,lesotho,2024-12-01,2025-01-01,4.632533715638259,1.4542340912681642,0.5775300705287344,1,zgre,3.178299624370095,4.055003645109525,-5.572856119599765
Liberia,liberia,2024-12-01,2025-01-01,7.453207159401383,1.9904301615467546,1.3551626185883996,1,zgre,5.462776997854628,6.0980445408129835,-6.940649842313064
Libya,libya,2024-12-01,2025-01-01,12.287468129525408,-0.9679554416481277,-1.5060430657304584,1,zgre,13.255423571173536,13.793511195255867,-14.26515875123539
Madagascar,madagascar,2024-12-01,2025-01-01,7.029526819888493,4.383292073711038,5.021287207177995,1,zgre,2.6462347461774547,2.008239612710498,3.3765697801447665
Malawi,malawi,2024-12-01,2025-01-01,4.975243859364638,6.874570277263132,5.154675864126824,1,zgre,-1.8993264178984939,-0.17943200476218646,6.53328178973163
Mali,mali,2024-12-01,2025-01-01,8.012321746242824,5.689931953580059,6.369172057251784,1,zgre,2.322389792662765,1.6431496889910404,3.1549205670688236
Mauritania,mauritania,2024-12-01,2025-01-01,7.968306052886262,5.575492510938828,5.507912938431572,1,zgre,2.392813541947434,2.46039311445469,-0.3234106325087618
Mauritius,mauritius,2024-12-01,2025-01-01,6.992135798513373,3.070985082095879,3.886716512748052,1,zgre,3.921150716417494,3.105419285765321,6.397211767412072
Morocco,morocco,2024-12-01,2025-01-01,7.156916011541628,3.6756978575206336,2.4479218138127616,1,zgre,3.4812181540209943,4.708994197728867,-8.548312504855838
Mozambique,mozambique,2024-12-01,2025-01-01,4.91384506753383,5.9430986796432235,5.789281489155447,1,zgre,-1.0292536121093931,-0.8754364216216164,0.3166337978281255
Namibia,namibia,2024-12-01,2025-01-01,6.639921236655192,2.864691748290613,3.3536900371083935,1,zgre,3.7752294883645785,3.286231199546798,3.6921615194094066
Niger,niger,2024-12-01,2025-01-01,12.348538509489307,10.064768472221004,10.444806376944502,1,zgre,2.2837700372683027,1.9037321325448051,1.7358383596675
Nigeria,nigeria,2024-12-01,2025-01-01,7.171955101753628,3.9710601733014492,4.195350854646346,1,zgre,3.200894928452179,2.976604247107282,1.4358618088319268
Rwanda,rwanda,2024-12-01,2025-01-01,11.095447809294006,8.94690908605206,9.026065739045103,1,zgre,2.1485387232419466,2.0693820702489027,0.34014226831556016
Sao Tome and Principe,saotomeandprincipe,2024-12-01,2025-01-01,5.137775427045285,11.41382958203511,11.722822962649097,1,zgre,-6.276054154989825,-6.585047535603812,-3.878518380533535
Senegal,senegal,2024-12-01,2025-01-01,9.5176958170493,8.726694265924955,7.9881539633147405,1,zgre,0.791001551124344,1.5295418537345586,-1.1683730498650446
Seychelles,seychelles,2024-12-01,2025-01-01,6.9880775052206845,5.276589359499543,5.207421638715253,1,zgre,1.711488145721141,1.7806558665054313,-0.23675946837772477
Sierra Leone,sierraleone,2024-12-01,2025-01-01,7.380445989501883,5.684311205884833,6.10003941654608,1,zgre,1.6961347836170502,1.280406572955803,1.410262157266836
Somalia,somalia,2024-12-01,2025-01-01,6.43689057086697,1.552590565421652,0.8201646808245887,1,zgre,4.884300005445318,5.616725890042381,-7.154775504251457
South Africa,southafrica,2024-12-01,2025-01-01,3.649302507016628,2.869224508243665,3.4978039764003097,1,zgre,0.7800779987729629,0.15149853061631813,0.9806820271788177
South Sudan,southsudan,2024-12-01,2025-01-01,-0.9799196202934672,18.474259347345104,18.11088053549877,1,zgre,-19.454178967638573,-19.090800155792238,14.13847287741288
Sudan,sudan,2024-12-01,2025-01-01,-6.463448831763269,3.5328965991145562,4.048550939282826,1,zgre,-9.996345430877824,-10.511999771046096,-10.309317814506855
Tanzania,tanzania,2024-12-01,2025-01-01,9.032521040501692,9.384843665661993,8.077997306479688,1,zgre,-0.35232262516030133,0.9545237340220041,0.9208630798965838
Togo,togo,2024-12-01,2025-01-01,8.373637645927507,8.084200605239584,7.795113057400824,1,zgre,0.28943704068792364,0.5785245885266832,-0.16734528869235826
Tunisia,tunisia,2024-12-01,2025-01-01,5.276437791509955,4.189699409489429,5.47262719076922,1,zgre,1.0867383820205259,-0.19618939925926515,2.7884137225543664
Uganda,uganda,2024-12-01,2025-01-01,9.760595511751122,7.692429922512552,7.744631053274123,1,zgre,2.0681655892385695,2.015964458476999,0.21592116472084655
Zambia,zambia,2024-12-01,2025-01-01,8.143036046215734,4.6613355969371995,4.714381709671092,1,zgre,3.4817004492785344,3.428654336544642,0.3693813490761464
Zimbabwe,zimbabwe,2024-12-01,2025-01-01,7.072149757383187,8.80922115283716,8.670186680242242,1,zgre,-1.7370713954539738,-1.5980369228590554,0.4830256106533244
Algeria,algeria,2025-01-01,2025-02-01,6.48273725475214,4.385703423737804,5.324195775690296,1,zgre,2.0970338310143353,1.158541479061844,3.936100424385173
Angola,angola,2025-01-01,2025-02-01,5.987577192107498,5.218230838732513,6.193001534986045,1,zgre,0.7693463533749849,-0.2054243428785476,1.4998725610789005
Benin,benin,2025-01-01,2025-02-01,10.685329984051148,7.150223447936359,7.540004857500662,1,zgre,3.535106536114789,3.1453251265504854,2.7558376172136096
Botswana,botswana,2025-01-01,2025-02-01,0.5220489754387242,6.22104701151811,4.884650158197158,1,zgre,-5.698998036079385,-4.362601182758434,15.232246084997549
Burkina-Faso,burkinafaso,2025-01-01,2025-02-01,7.516169139491086,7.498815123830999,7.912711090641997,1,zgre,0.017354015660086652,-0.39654195115091095,0.014365514179369524
Burundi,burundi,2025-01-01,2025-02-01,7.408935876585255,4.716315003825956,3.587041118485764,1,zgre,2.6926208727592984,3.8218947580994906,-6.081412869457984
Cameroon,cameroon,2025-01-01,2025-02-01,6.86276581263596,7.947698710763307,7.829373863963426,1,zgre,-1.084932898127347,-0.9666080513274657,0.25674903791813897
Cape Verde,capeverde,2025-01-01,2025-02-01,9.388294006736,3.773506676272218,3.8857904521376927,1,zgre,5.614787330463782,5.502503554598308,1.2608990442922021
Central African Republic,centralafricanrepublic,2025-01-01,2025-02-01,5.920352559449211,7.517645524491457,7.620116133832654,1,zgre,-1.5972929650422465,-1.699763574383443,-0.3273511668485707
Chad,chad,2025-01-01,2025-02-01,6.341014139046412,5.208851299006216,5.308393867526149,1,zgre,1.1321628400401957,1.0326202715202628,0.22539679416084613
Comoros,comoros,2025-01-01,2025-02-01,6.827488139085007,3.8352702334915554,2.7938341057232705,1,zgre,2.992217905593452,4.033654033361737,-6.2324076580803425
Congo,congo,2025-01-01,2025-02-01,5.441994544875056,5.0570664680794915,5.821671784351515,1,zgre,0.38492807679556496,-0.37967723947645826,0.5886361078005092
Congo DRC,congodrc,2025-01-01,2025-02-01,8.78393939194659,8.406416455080008,8.827703949262597,1,zgre,0.37752293686658156,-0.043764557316007924,0.31809138413794813
